unique_id,for_born,region,fb_num,text,group
GA_Atlanta_C7,None 0,S,0,None,
GA_Atlanta_C8,None 0,S,0,None,
GA_Atlanta_C9,0 None,S,0,None,
GA_Atlanta_D1,0 None,S,0,None,
GA_Atlanta_D10,None 0,S,0,None,
GA_Atlanta_D11,None 0,S,0,None,
GA_Atlanta_D12,"10 Syrians, Greeks, Italians and Jews",S,10,Syrians Greeks Italians and Jews,Syrians Greeks Italians  Jews
GA_Atlanta_D13,None 0,S,0,None,
GA_Atlanta_D14,0 None,S,0,None,
GA_Atlanta_D15,None 0,S,0,None,
GA_Atlanta_D16,0 None,S,0,None,
GA_Atlanta_D17,None 0,S,0,None,
GA_Atlanta_D18,None 0,S,0,None,
GA_Atlanta_D19,0 None,S,0,None,
GA_Atlanta_D2,0 None,S,0,None,
GA_Atlanta_D20,None 0,S,0,None,
GA_Atlanta_D21,None 0,S,0,None,
GA_Atlanta_D22,0 None,S,0,None,
GA_Atlanta_D23,0 None,S,0,None,
GA_Atlanta_D24,0 None,S,0,None,
GA_Atlanta_D25,None 0,S,0,None,
GA_Atlanta_D26,0 None,S,0,None,
GA_Atlanta_D27,0 None,S,0,None,
GA_Atlanta_D28,None 0,S,0,None,
GA_Atlanta_D29,0 None,S,0,None,
GA_Atlanta_D3,None 0,S,0,None,
GA_Atlanta_D30,0 None,S,0,None,
GA_Atlanta_D31,None 0,S,0,None,
GA_Atlanta_D32,None 0,S,0,None,
GA_Atlanta_D4,0 None,S,0,None,
GA_Atlanta_D5,None 0,S,0,None,
GA_Atlanta_D6,0 None,S,0,None,
GA_Atlanta_D7,None 0,S,0,None,
GA_Atlanta_D8,None 0,S,0,None,
GA_Atlanta_D9,0 None,S,0,None,
IL_Aurora_A1,None,MW,0,None,
IL_Aurora_A2,None,MW,0,None,
IL_Aurora_B1,Swedish 5-10,MW,5,Swedish,Swedish
IL_Aurora_B2,None,MW,0,None,
IL_Aurora_B3,"10 German, east of 5th St.",MW,10,German east of th St,German east of th St
IL_Aurora_B4,None,MW,0,None,
IL_Aurora_C1,Few,MW,5.0344827586206895,Few,
IL_Aurora_C2,5 Swedish,MW,5,Swedish,Swedish
IL_Aurora_C3,"German, Hungarian & Rumanian 50",MW,50,German Hungarian Rumanian,German Hungarian Rumanian
IL_Aurora_C4,German 15,MW,15,German,German
IL_Aurora_C5,800-2000,MW,800,,
IL_Aurora_C6,Very few,MW,3.5,Very few,
IL_Aurora_D1,Rumanian 30,MW,30,Rumanian,Rumanian
IL_Aurora_D2,No,MW,0,No,
IL_Aurora_D3,No,MW,0,No,
IL_Aurora_D4,Lithuanians 10,MW,10,Lithuanians,Lithuanians
IL_Aurora_D5,10 Mixed,MW,10,Mixed,Mixed
IL_Aurora_D6,Mixed 10,MW,10,Mixed,Mixed
IL_Aurora_D7,Mixed 10,MW,10,Mixed,Mixed
IL_Aurora_D8,,MW,0,,
IL_Rockford_A1,None,MW,0,None,
IL_Rockford_A2,None,MW,0,None,
IL_Rockford_A3,None,MW,0,None,
IL_Rockford_A4,- None,MW,0,None,
IL_Rockford_A5,-,MW,0,,
IL_Rockford_A6,-,MW,0,,
IL_Rockford_B1,None,MW,0,None,
IL_Rockford_B2,Swedish 5,MW,5,Swedish,Swedish
IL_Rockford_B3,Very few,MW,3.5,Very few,
IL_Rockford_B4,- -,MW,0,,
IL_Rockford_B5,Swedish 10,MW,10,Swedish,Swedish
IL_Rockford_B6,-,MW,0,,
IL_Rockford_C1,Swedish 5,MW,5,Swedish,Swedish
IL_Rockford_C2,None,MW,0,None,
IL_Rockford_C3,None,MW,0,None,
IL_Rockford_C4,None,MW,0,None,
IL_Rockford_C5,None,MW,0,None,
IL_Rockford_C6,10 Swedish,MW,10,Swedish,Swedish
IL_Rockford_C7,15 Swedish,MW,15,Swedish,Swedish
IL_Rockford_C8,10 Swedish,MW,10,Swedish,Swedish
IL_Rockford_C9,15 Polish,MW,15,Polish,Polish
IL_Rockford_D1,-,MW,0,,
IL_Rockford_D10,10 Italian Swedish,MW,10,Italian Swedish,Italian Swedish
IL_Rockford_D2,None,MW,0,None,
IL_Rockford_D3,None,MW,0,None,
IL_Rockford_D4,none,MW,0,none,
IL_Rockford_D5,-,MW,0,,
IL_Rockford_D6,- -,MW,0,,
IL_Rockford_D7,Italian 15,MW,15,Italian,Italian
IL_Rockford_D8,50 Italian,MW,50,Italian,Italian
IL_Rockford_D9,Swedish & Italian 10,MW,10,Swedish Italian,Swedish Italian
IN_Lake Co. Gary_A1,none,MW,0,none,
IN_Lake Co. Gary_A2,None,MW,0,None,
IN_Lake Co. Gary_A3,Sweden-Serbia 20,MW,20,Sweden Serbia,Sweden Serbia
IN_Lake Co. Gary_A4,Norway-Sweden 5,MW,5,Norway Sweden,Norway Sweden
IN_Lake Co. Gary_A5,"Polish, Serbian, Greek 20",MW,20,Polish Serbian Greek,Polish Serbian Greek
IN_Lake Co. Gary_A6,None,MW,0,None,
IN_Lake Co. Gary_A7,None,MW,0,None,
IN_Lake Co. Gary_B1,None,MW,0,None,
IN_Lake Co. Gary_B10,,MW,0,,
IN_Lake Co. Gary_B11,None,MW,0,None,
IN_Lake Co. Gary_B12,None,MW,0,None,
IN_Lake Co. Gary_B13,None,MW,0,None,
IN_Lake Co. Gary_B2,None,MW,0,None,
IN_Lake Co. Gary_B3,Sweden 5,MW,5,Sweden,Sweden
IN_Lake Co. Gary_B4,None,MW,0,None,
IN_Lake Co. Gary_B5,Mixed- but better elements 30,MW,30,Mixed but better elements,Mixed  better elements
IN_Lake Co. Gary_B6,100 Polish,MW,100,Polish,Polish
IN_Lake Co. Gary_B7,None,MW,0,None,
IN_Lake Co. Gary_B8,None,MW,0,None,
IN_Lake Co. Gary_B9,None,MW,0,None,
IN_Lake Co. Gary_C1,33 Polish,MW,33,Polish,Polish
IN_Lake Co. Gary_C10,None,MW,0,None,
IN_Lake Co. Gary_C11,None,MW,0,None,
IN_Lake Co. Gary_C12,40 Polish,MW,40,Polish,Polish
IN_Lake Co. Gary_C13,Polish 40,MW,40,Polish,Polish
IN_Lake Co. Gary_C14,Polish 10,MW,10,Polish,Polish
IN_Lake Co. Gary_C15,Mixed 20,MW,20,Mixed,Mixed
IN_Lake Co. Gary_C16,10 Sweden,MW,10,Sweden,Sweden
IN_Lake Co. Gary_C17,20 Polish,MW,20,Polish,Polish
IN_Lake Co. Gary_C18,100 Polish and Slovacs,MW,100,Polish and Slovacs,Polish  Slovacs
IN_Lake Co. Gary_C19,100 Polish and Slovacs,MW,100,Polish and Slovacs,Polish  Slovacs
IN_Lake Co. Gary_C2,Polish 25,MW,25,Polish,Polish
IN_Lake Co. Gary_C20,Polish- Slovac 35,MW,35,Polish Slovac,Polish Slovac
IN_Lake Co. Gary_C21,50 Polish and Slovac,MW,50,Polish and Slovac,Polish  Slovac
IN_Lake Co. Gary_C22,"Few, if any",MW,5.0344827586206895,Few if any,if any
IN_Lake Co. Gary_C3,Middle Europeans 50,MW,50,Middle Europeans,Middle Europeans
IN_Lake Co. Gary_C4,Middle Europeans 50,MW,50,Middle Europeans,Middle Europeans
IN_Lake Co. Gary_C5,Middle Europeans 50,MW,50,Middle Europeans,Middle Europeans
IN_Lake Co. Gary_C6,None,MW,0,None,
IN_Lake Co. Gary_C7,Middle Europeans 75,MW,75,Middle Europeans,Middle Europeans
IN_Lake Co. Gary_C8,Yes 40 percent,MW,40,Yes percent,
IN_Lake Co. Gary_C9,None,MW,0,None,
IN_Lake Co. Gary_D1,60 Middle Europeans,MW,60,Middle Europeans,Middle Europeans
IN_Lake Co. Gary_D10,Polish 25,MW,25,Polish,Polish
IN_Lake Co. Gary_D11,100 Polish,MW,100,Polish,Polish
IN_Lake Co. Gary_D2,50 Mexican,MW,50,Mexican,Mexican
IN_Lake Co. Gary_D3,75 Middle Europeans,MW,75,Middle Europeans,Middle Europeans
IN_Lake Co. Gary_D4,Middle Europeans 50,MW,50,Middle Europeans,Middle Europeans
IN_Lake Co. Gary_D5,Middle Europeans 50,MW,50,Middle Europeans,Middle Europeans
IN_Lake Co. Gary_D6,Middle Europeans 50,MW,50,Middle Europeans,Middle Europeans
IN_Lake Co. Gary_D7,50,MW,50,,
IN_Lake Co. Gary_D8,50 Polish,MW,50,Polish,Polish
IN_Lake Co. Gary_D9,Polish 20,MW,20,Polish,Polish
IN_Terre Haute_A1,none,MW,0,none,
IN_Terre Haute_A2,none,MW,0,none,
IN_Terre Haute_A3,none,MW,0,none,
IN_Terre Haute_B1,none,MW,0,none,
IN_Terre Haute_B2,none,MW,0,none,
IN_Terre Haute_B3,none,MW,0,none,
IN_Terre Haute_B4,none,MW,0,none,
IN_Terre Haute_C1,none,MW,0,none,
IN_Terre Haute_C2,yes 13,MW,13,yes,
IN_Terre Haute_C3,,MW,0,,
IN_Terre Haute_C4,none,MW,0,none,
IN_Terre Haute_C5,none,MW,0,none,
IN_Terre Haute_C6,none,MW,0,none,
IN_Terre Haute_C7,none,MW,0,none,
IN_Terre Haute_D1,no,MW,0,no,
IN_Terre Haute_D10,no,MW,0,no,
IN_Terre Haute_D2,Yes   20%,MW,20,Yes,
IN_Terre Haute_D3,20 yes,MW,20,yes,
IN_Terre Haute_D4,2%,MW,2,,
IN_Terre Haute_D5,None,MW,0,None,
IN_Terre Haute_D6,10%,MW,10,,
IN_Terre Haute_D7,yes 5,MW,5,yes,
IN_Terre Haute_D8,yes 2,MW,2,yes,
IN_Terre Haute_D9,No,MW,0,No,
MA_Arlington_A1,none,NE,0,none,
MA_Arlington_A2,none,NE,0,none,
MA_Arlington_A3,none,NE,0,none,
MA_Arlington_B1,nominal,NE,0,nominal,
MA_Arlington_B10,none,NE,0,none,
MA_Arlington_B2,none,NE,0,none,
MA_Arlington_B3,nominal,NE,0,nominal,
MA_Arlington_B4,nominal,NE,0,nominal,
MA_Arlington_B5,nominal,NE,0,nominal,
MA_Arlington_B6,mixture 5%,NE,5,mixture,mixture
MA_Arlington_B7,none,NE,0,none,
MA_Arlington_B8,no,NE,0,no,
MA_Arlington_B9,nominal,NE,0,nominal,
MA_Arlington_C1,50% Italian,NE,50,Italian,Italian
MA_Arlington_C2,Italian 10%,NE,10,Italian,Italian
MA_Arlington_C3,85% Italian,NE,85,Italian,Italian
MA_Arlington_C4,40% Italian,NE,40,Italian,Italian
MA_Belmont_A1,none,NE,0,none,
MA_Belmont_A2,none,NE,0,none,
MA_Belmont_A3,none,NE,0,none,
MA_Belmont_A4,none,NE,0,none,
MA_Belmont_B1,3% Italian,NE,3,Italian,Italian
MA_Belmont_B2,none,NE,0,none,
MA_Belmont_B3,none,NE,0,none,
MA_Belmont_B4,Italian 3%,NE,3,Italian,Italian
MA_Belmont_B5,Italian 5%,NE,5,Italian,Italian
MA_Belmont_B6,none,NE,0,none,
MA_Belmont_B7,2% Italian,NE,2,Italian,Italian
MA_Belmont_C1,Italian 10%,NE,10,Italian,Italian
MA_Belmont_C2,Italian 90%,NE,90,Italian,Italian
MA_Belmont_C3,,NE,0,,
MA_Belmont_C4,,NE,0,,
MA_Belmont_D1,Italian 90%,NE,90,Italian,Italian
MA_Boston_A1,0%,NE,0,,
MA_Boston_B1,nominal,NE,0,nominal,
MA_Boston_B2,none,NE,0,none,
MA_Boston_B3,0%,NE,0,,
MA_Boston_B4,0%,NE,0,,
MA_Boston_B5,0%,NE,0,,
MA_Boston_B6,0%,NE,0,,
MA_Boston_B7,0%,NE,0,,
MA_Boston_B8,0%,NE,0,,
MA_Boston_C1,nominal,NE,0,nominal,
MA_Boston_C10,none,NE,0,none,
MA_Boston_C11,none,NE,0,none,
MA_Boston_C12,good class 50%,NE,50,good class,good class
MA_Boston_C13,mixture 50%,NE,50,mixture,mixture
MA_Boston_C14,30% Italian - Polish,NE,30,Italian Polish,Italian Polish
MA_Boston_C15,mixture 10%,NE,10,mixture,mixture
MA_Boston_C16,Syrian 10%,NE,10,Syrian,Syrian
MA_Boston_C17,10% Italian,NE,10,Italian,Italian
MA_Boston_C18,0%,NE,0,,
MA_Boston_C2,30% Italian,NE,30,Italian,Italian
MA_Boston_C3,Italian 40%,NE,40,Italian,Italian
MA_Boston_C4,0%,NE,0,,
MA_Boston_C5,0%,NE,0,,
MA_Boston_C6,0%,NE,0,,
MA_Boston_C7,25% So. Europeans,NE,25,So Europeans,So Europeans
MA_Boston_C8,5% Irish,NE,5,Irish,Irish
MA_Boston_C9,nominal,NE,0,nominal,
MA_Boston_D1,Italian 50%,NE,50,Italian,Italian
MA_Boston_D10,40% Lithuanian,NE,40,Lithuanian,Lithuanian
MA_Boston_D11,30% So. Europeans,NE,30,So Europeans,So Europeans
MA_Boston_D12,50% Italian,NE,50,Italian,Italian
MA_Boston_D2,40% Canadian,NE,40,Canadian,Canadian
MA_Boston_D3,Italian 60%,NE,60,Italian,Italian
MA_Boston_D4,80% Italian,NE,80,Italian,Italian
MA_Boston_D5,80% Italian,NE,80,Italian,Italian
MA_Boston_D6,80% Italian,NE,80,Italian,Italian
MA_Boston_D7,Syrian 50%,NE,50,Syrian,Syrian
MA_Boston_D8,Irish 50%,NE,50,Irish,Irish
MA_Boston_D9,mixture 50%,NE,50,mixture,mixture
MA_Braintree_A1,none,NE,0,none,
MA_Braintree_B1,0%,NE,0,,
MA_Braintree_B2,no,NE,0,no,
MA_Braintree_B3,0,NE,0,,
MA_Braintree_B4,0,NE,0,,
MA_Braintree_B5,0,NE,0,,
MA_Braintree_C1,0,NE,0,,
MA_Braintree_C2,no,NE,0,no,
MA_Brookline_A1,none,NE,0,none,
MA_Brookline_A2,no,NE,0,no,
MA_Brookline_B1,no,NE,0,no,
MA_Brookline_B2,none,NE,0,none,
MA_Brookline_B3,none,NE,0,none,
MA_Brookline_B4,none,NE,0,none,
MA_Brookline_B5,none,NE,0,none,
MA_Brookline_C1,,NE,0,,
MA_Brookline_C2,nominal,NE,0,nominal,
MA_Brookline_C3,none,NE,0,none,
MA_Brookline_C4,none,NE,0,none,
MA_Brookline_D1,,NE,0,,
MA_Cambridge_A1,no,NE,0,no,
MA_Cambridge_B1,no,NE,0,no,
MA_Cambridge_B2,no,NE,0,no,
MA_Cambridge_B3,no,NE,0,no,
MA_Cambridge_B4,no,NE,0,no,
MA_Cambridge_B5,no,NE,0,no,
MA_Cambridge_B6,no,NE,0,no,
MA_Cambridge_B7,,NE,0,,
MA_Cambridge_C1,75% French,NE,75,French,French
MA_Cambridge_C2,Italian 20%,NE,20,Italian,Italian
MA_Cambridge_C3,nominal,NE,0,nominal,
MA_Cambridge_C4,Italian 5%,NE,5,Italian,Italian
MA_Cambridge_C5,0%,NE,0,,
MA_Cambridge_C6,Italian 25%,NE,25,Italian,Italian
MA_Cambridge_D1,Italian 25%,NE,25,Italian,Italian
MA_Cambridge_D2,Italian 90%,NE,90,Italian,Italian
MA_Chelsea_C1,none,NE,0,none,
MA_Chelsea_C2,no,NE,0,no,
MA_Chelsea_C3,75% Polish - Jewish,NE,75,Polish Jewish,Polish Jewish
MA_Chelsea_C4,no,NE,0,no,
MA_Chelsea_D1,90% Polish,NE,90,Polish,Polish
MA_Everett_C1,50% Italian,NE,50,Italian,Italian
MA_Everett_D1,75% Italian,NE,75,Italian,Italian
MA_Everett_D2,Italian 80%,NE,80,Italian,Italian
MA_Everett_D3,Italian 80%,NE,80,Italian,Italian
MA_Lexington_A1,no,NE,0,no,
MA_Lexington_A2,no,NE,0,no,
MA_Lexington_A3,no,NE,0,no,
MA_Lexington_A4,no,NE,0,no,
MA_Lexington_B1,no,NE,0,no,
MA_Lexington_B2,no,NE,0,no,
MA_Lexington_B3,no,NE,0,no,
MA_Lexington_B4,no,NE,0,no,
MA_Lexington_C1,nominal,NE,0,nominal,
MA_Lexington_C2,,NE,0,,
MA_Lexington_C3,nominal,NE,0,nominal,
MA_Lexington_C4,50% Italian,NE,50,Italian,Italian
MA_Lexington_C5,Swedes,NE,NA,Swedes,Swedes
MA_Malden_B1,0%,NE,0,,
MA_Malden_C1,nominal,NE,0,nominal,
MA_Malden_C2,Italian 10%,NE,10,Italian,Italian
MA_Malden_C3,none,NE,0,none,
MA_Malden_D1,Italian 80%,NE,80,Italian,Italian
MA_Malden_D2,Italian 65%,NE,65,Italian,Italian
MA_Milton_A2,no,NE,0,no,
MA_Quincy_C3,Italian 5%,NE,5,Italian,Italian
MA_Quincy_C4,0%,NE,0,,
MI_Grand Rapids_A1,None,MW,0,None,
MI_Grand Rapids_A2,None,MW,0,None,
MI_Grand Rapids_A3,None,MW,0,None,
MI_Grand Rapids_A4,None,MW,0,None,
MI_Grand Rapids_A5,None,MW,0,None,
MI_Grand Rapids_A6,None,MW,0,None,
MI_Grand Rapids_B1,None,MW,0,None,
MI_Grand Rapids_B10,None,MW,0,None,
MI_Grand Rapids_B11,None,MW,0,None,
MI_Grand Rapids_B12,None,MW,0,None,
MI_Grand Rapids_B13,None,MW,0,None,
MI_Grand Rapids_B14,None,MW,0,None,
MI_Grand Rapids_B15,None,MW,0,None,
MI_Grand Rapids_B16,None,MW,0,None,
MI_Grand Rapids_B17,Dutch descent 15,MW,15,Dutch descent,Dutch descent
MI_Grand Rapids_B18,None,MW,0,None,
MI_Grand Rapids_B19,Holland descent,MW,NA,Holland descent,Holl descent
MI_Grand Rapids_B2,None,MW,0,None,
MI_Grand Rapids_B20,None,MW,0,None,
MI_Grand Rapids_B3,None,MW,0,None,
MI_Grand Rapids_B4,None,MW,0,None,
MI_Grand Rapids_B5,None,MW,0,None,
MI_Grand Rapids_B6,None,MW,0,None,
MI_Grand Rapids_B7,None,MW,0,None,
MI_Grand Rapids_B8,None,MW,0,None,
MI_Grand Rapids_B9,None,MW,0,None,
MI_Grand Rapids_C1,Nominal,MW,0,Nominal,
MI_Grand Rapids_C10,None,MW,0,None,
MI_Grand Rapids_C11,None,MW,0,None,
MI_Grand Rapids_C12,None,MW,0,None,
MI_Grand Rapids_C13,None,MW,0,None,
MI_Grand Rapids_C14,None,MW,0,None,
MI_Grand Rapids_C15,"Polish, Lithuanian, etc 100%",MW,100,Polish Lithuanian etc,Polish Lithuanian etc
MI_Grand Rapids_C16,75% Dutch descent.,MW,75,Dutch descent,Dutch descent
MI_Grand Rapids_C17,None,MW,0,None,
MI_Grand Rapids_C18,Mixed 10%,MW,10,Mixed,Mixed
MI_Grand Rapids_C19,Holland 10%,MW,10,Holland,Holl
MI_Grand Rapids_C2,None,MW,0,None,
MI_Grand Rapids_C20,"20% Holland, Germany, Poland, Lithuania",MW,20,Holland Germany Poland Lithuania,Holl Germany Pol Lithuania
MI_Grand Rapids_C21,None,MW,0,None,
MI_Grand Rapids_C22,Mixed 10%,MW,10,Mixed,Mixed
MI_Grand Rapids_C23,10% Mixed,MW,10,Mixed,Mixed
MI_Grand Rapids_C24,,MW,0,,
MI_Grand Rapids_C25,,MW,0,,
MI_Grand Rapids_C26,,MW,0,,
MI_Grand Rapids_C27,,MW,0,,
MI_Grand Rapids_C28,Mixed 5%,MW,5,Mixed,Mixed
MI_Grand Rapids_C3,None,MW,0,None,
MI_Grand Rapids_C4,10% Holland,MW,10,Holland,Holl
MI_Grand Rapids_C5,Dutch descent,MW,NA,Dutch descent,Dutch descent
MI_Grand Rapids_C6,None,MW,0,None,
MI_Grand Rapids_C7,None,MW,0,None,
MI_Grand Rapids_C8,None,MW,0,None,
MI_Grand Rapids_C9,None,MW,0,None,
MI_Grand Rapids_D1,7 Holland,MW,7,Holland,Holl
MI_Grand Rapids_D2,Italians 10,MW,10,Italians,Italians
MI_Grand Rapids_D3,Few,MW,5.0344827586206895,Few,
MI_Grand Rapids_D4,None,MW,0,None,
MI_Grand Rapids_D5,None,MW,0,None,
MI_Grand Rapids_D6,Poles and Italians 15,MW,15,Poles and Italians,Poles  Italians
MI_Grand Rapids_D7,"Polish, etc. 50",MW,50,Polish etc,Polish etc
MI_Muskegon_A1,None,MW,0,None,
MI_Muskegon_B1,None,MW,0,None,
MI_Muskegon_B2,No,MW,0,No,
MI_Muskegon_B3,None,MW,0,None,
MI_Muskegon_B4,None,MW,0,None,
MI_Muskegon_B5,No,MW,0,No,
MI_Muskegon_C1,No,MW,0,No,
MI_Muskegon_C2,No,MW,0,No,
MI_Muskegon_C3,25 Holland,MW,25,Holland,Holl
MI_Muskegon_C4,No,MW,0,No,
MI_Muskegon_C5,No,MW,0,No,
MI_Muskegon_C6,30 Polish,MW,30,Polish,Polish
MI_Muskegon_C7,No,MW,0,No,
MI_Muskegon_C8,None,MW,0,None,
MI_Muskegon_D1,10 Italian; negroes increasing,MW,10,Italian negroes increasing,Italian negroes increasing
MI_Muskegon_D2,None,MW,0,None,
MI_Muskegon_D3,None,MW,0,None,
MI_Muskegon_D4,No,MW,0,No,
MI_Muskegon_D5,10 Polish,MW,10,Polish,Polish
MI_Muskegon_D6,65 Polish and Hungarian,MW,65,Polish and Hungarian,Polish  Hungarian
MI_Muskegon_D7,20 Mixed,MW,20,Mixed,Mixed
MO_Springfield_A1,No,MW,0,No,
MO_Springfield_A2,No,MW,0,No,
MO_Springfield_B1,No,MW,0,No,
MO_Springfield_B2,No,MW,0,No,
MO_Springfield_B3,No,MW,0,No,
MO_Springfield_C1,0,MW,0,,
MO_Springfield_C10,0,MW,0,,
MO_Springfield_C2,No,MW,0,No,
MO_Springfield_C3,No,MW,0,No,
MO_Springfield_C4,0,MW,0,,
MO_Springfield_C5,No,MW,0,No,
MO_Springfield_C6,0,MW,0,,
MO_Springfield_C7,0,MW,0,,
MO_Springfield_C8,0,MW,0,,
MO_Springfield_C9,Few,MW,5.0344827586206895,Few,
MO_Springfield_D1,0,MW,0,,
MO_Springfield_D2,0,MW,0,,
MO_Springfield_D3,Very few,MW,3.5,Very few,
MO_Springfield_D4,0,MW,0,,
MO_Springfield_D5,Various nationalities 2,MW,2,Various nationalities,Various nationalities
MO_Springfield_D6,Italians Few,MW,5.0344827586206895,Italians Few,Italians
MO_Springfield_D7,Various nationalities  2,MW,2,Various nationalities,Various nationalities
MO_Springfield_D8,Few Various nationalities,MW,5.0344827586206895,Few Various nationalities,Various nationalities
NY_Albany_A1,- 0,NE,0,,
NY_Albany_A2,0 0,NE,0,,
NY_Albany_A3,- 0,NE,0,,
NY_Albany_A4,0 -,NE,0,,
NY_Albany_A5,0 -,NE,0,,
NY_Albany_A6,0,NE,0,,
NY_Albany_B1,0 -,NE,0,,
NY_Albany_B2,- 0,NE,0,,
NY_Albany_B3,- 0,NE,0,,
NY_Albany_B4,0,NE,0,,
NY_Albany_B5,0 -,NE,0,,
NY_Albany_B6,0 -,NE,0,,
NY_Albany_B7,0 -,NE,0,,
NY_Albany_C1,0 -,NE,0,,
NY_Albany_C2,- 0,NE,0,,
NY_Albany_C3,- 0,NE,0,,
NY_Albany_C4,50 German Descent,NE,50,German Descent,German Descent
NY_Albany_C5,- 0,NE,0,,
NY_Albany_C6,"Few, if any",NE,2.1088,Few if any,if any
NY_Albany_C7,- 0,NE,0,,
NY_Albany_C8,0 -,NE,0,,
NY_Albany_C9,- 0,NE,0,,
NY_Albany_D1,"50 Poles, German descent",NE,50,Poles German descent,Poles German descent
NY_Albany_D2,Mixed 10,NE,10,Mixed,Mixed
NY_Albany_D3,"30 Italians, etc.",NE,30,Italians etc,Italians etc
NY_Albany_D4,Italians & Italian descent  75,NE,75,Italians Italian descent,Italians Italian descent
NY_Albany_D5,Italian descent 60,NE,60,Italian descent,Italian descent
NY_Albany_D6,10 Italian,NE,10,Italian,Italian
NY_Bronx_A1,0%,NE,0,,
NY_Bronx_A2,0%,NE,0,,
NY_Bronx_B1,0%,NE,0,,
NY_Bronx_B10,0,NE,0,,
NY_Bronx_B11,0,NE,0,,
NY_Bronx_B2,,NE,0,,
NY_Bronx_B3,German-Irish 20%,NE,20,German Irish,German Irish
NY_Bronx_B4,0%,NE,0,,
NY_Bronx_B5,Russian 20%,NE,20,Russian,Russian
NY_Bronx_B6,Russian 25%,NE,25,Russian,Russian
NY_Bronx_B7,Russian-Irish 20%,NE,20,Russian Irish,Russian Irish
NY_Bronx_B8,None,NE,0,None,
NY_Bronx_B9,Russians 20,NE,20,Russians,Russians
NY_Bronx_C1,Russian 30,NE,30,Russian,Russian
NY_Bronx_C10,60 Italian,NE,60,Italian,Italian
NY_Bronx_C11,30 Italain - Russian,NE,30,Italain Russian,Italain Russian
NY_Bronx_C12,Italian - German 25,NE,25,Italian German,Italian German
NY_Bronx_C13,30 Irish-Italian,NE,30,Irish Italian,Irish Italian
NY_Bronx_C14,30 Italian-Irish,NE,30,Italian Irish,Italian Irish
NY_Bronx_C15,35 Italian - Russian,NE,35,Italian Russian,Italian Russian
NY_Bronx_C16,Russian - Italian 35,NE,35,Russian Italian,Russian Italian
NY_Bronx_C17,25 Italian - German,NE,25,Italian German,Italian German
NY_Bronx_C18,Russian - Italian  50,NE,50,Russian Italian,Russian Italian
NY_Bronx_C19,30% Italian-Russian,NE,30,Italian Russian,Italian Russian
NY_Bronx_C2,Russian,NE,NA,Russian,Russian
NY_Bronx_C20,,NE,0,,
NY_Bronx_C21,30% Italian-German,NE,30,Italian German,Italian German
NY_Bronx_C22,25% Italian-German,NE,25,Italian German,Italian German
NY_Bronx_C23,20% Scandinavian,NE,20,Scandinavian,Scinavian
NY_Bronx_C3,35% Russians - Austrians - Hungarians,NE,35,Russians Austrians Hungarians,Russians Austrians Hungarians
NY_Bronx_C4,Russian 30%,NE,30,Russian,Russian
NY_Bronx_C5,Russian 35%,NE,35,Russian,Russian
NY_Bronx_C6,Russian-Polish 45%,NE,45,Russian Polish,Russian Polish
NY_Bronx_C7,15% Russian,NE,15,Russian,Russian
NY_Bronx_C8,35% Russian-Italians,NE,35,Russian Italians,Russian Italians
NY_Bronx_C9,40% Russian-Austrian-Hungarian,NE,40,Russian Austrian Hungarian,Russiaustrian Hungarian
NY_Bronx_D1,Italian-German 40%,NE,40,Italian German,Italian German
NY_Bronx_D2,Italian-Russian 50%,NE,50,Italian Russian,Italian Russian
NY_Bronx_D3,75% Russians-Italian,NE,75,Russians Italian,Russians Italian
NY_Bronx_D4,Russian-Polish 45%,NE,45,Russian Polish,Russian Polish
NY_Bronx_D5,Russians-Austrians Hungarians 50%,NE,50,Russians Austrians Hungarians,Russians Austrians Hungarians
NY_Bronx_D6,50% Irish-German,NE,50,Irish German,Irish German
NY_Bronx_D7,25% Italian,NE,25,Italian,Italian
NY_Bronx_E1,,NE,0,,
NY_Brooklyn_A1,20 Irish & British,NE,20,Irish British,Irish British
NY_Brooklyn_B1,20 Irish - Latins,NE,20,Irish Latins,Irish Latins
NY_Brooklyn_B10,70 Jewish - Italian,NE,70,Jewish Italian,Jewish Italian
NY_Brooklyn_B11,Jewish - Irish 30,NE,30,Jewish Irish,Jewish Irish
NY_Brooklyn_B12,Jewish 35,NE,35,Jewish,Jewish
NY_Brooklyn_B13,25 Irish - British - Jewish,NE,25,Irish British Jewish,Irish British Jewish
NY_Brooklyn_B14,25 Irish - British,NE,25,Irish British,Irish British
NY_Brooklyn_B15,30 Jewish - Irish,NE,30,Jewish Irish,Jewish Irish
NY_Brooklyn_B16,Irish 20,NE,20,Irish,Irish
NY_Brooklyn_B17,70 Jewish - Irish,NE,70,Jewish Irish,Jewish Irish
NY_Brooklyn_B2,20 British- Irish- German,NE,20,British Irish German,British Irish German
NY_Brooklyn_B3,15 Irish & British,NE,15,Irish British,Irish British
NY_Brooklyn_B4,Jewish 35,NE,35,Jewish,Jewish
NY_Brooklyn_B5,20 Irish - Jewish,NE,20,Irish Jewish,Irish Jewish
NY_Brooklyn_B6,"40 Jewish, Irish, and Italian",NE,40,Jewish Irish and Italian,Jewish Irish  Italian
NY_Brooklyn_B7,"Jewish, Irish and British 35",NE,35,Jewish Irish and British,Jewish Irish  British
